time_s,raw_gait_gate_action,learned_gait_blend,gait_blend,desired_gait_blend,gait_gate_error,prior_component_l2,residual_component_l2,applied_action_l2,policy_residual_0,ema_residual_0,prior_component_0,residual_component_0,applied_action_0,policy_residual_1,ema_residual_1,prior_component_1,residual_component_1,applied_action_1,policy_residual_2,ema_residual_2,prior_component_2,residual_component_2,applied_action_2,policy_residual_3,ema_residual_3,prior_component_3,residual_component_3,applied_action_3,policy_residual_4,ema_residual_4,prior_component_4,residual_component_4,applied_action_4,policy_residual_5,ema_residual_5,prior_component_5,residual_component_5,applied_action_5,policy_residual_6,ema_residual_6,prior_component_6,residual_component_6,applied_action_6,policy_residual_7,ema_residual_7,prior_component_7,residual_component_7,applied_action_7,policy_residual_8,ema_residual_8,prior_component_8,residual_component_8,applied_action_8,policy_residual_9,ema_residual_9,prior_component_9,residual_component_9,applied_action_9,policy_residual_10,ema_residual_10,prior_component_10,residual_component_10,applied_action_10
0.02,-0.014619717374444008,0.478070423938334,0.48464929675683377,0.5,0.01535070324316623,0.8530125021934509,0.010503997094929218,0.8463234901428223,0.03879445418715477,0.011638336814939976,-0.3923710286617279,0.004073417745530605,-0.3882976174354553,0.007656961679458618,0.0022970885038375854,-0.0605141706764698,0.0008039809763431549,-0.05971018970012665,0.0242517851293087,0.007275535725057125,-0.38792747259140015,0.0025464375503361225,-0.3853810429573059,0.01895694062113762,0.005687082186341286,-0.388273686170578,0.0019904787186533213,-0.3862832188606262,-0.03943634405732155,-0.011830903589725494,-0.0432819239795208,-0.004140816163271666,-0.04742274060845375,0.019181309267878532,0.005754393059760332,-0.3945179879665375,0.0020140374545007944,-0.392503947019577,0.016637146472930908,0.0049911439418792725,0.08452317863702774,0.0017469003796577454,0.08627007901668549,0.03166946396231651,0.009500839747488499,-0.07573219388723373,0.0033252937719225883,-0.07240690290927887,0.017848404124379158,0.005354521330446005,-0.19623802602291107,0.001874082488939166,-0.19436393678188324,0.06194807589054108,0.018584422767162323,-0.2137443572282791,0.006504547782242298,-0.2072398066520691,-0.011723242700099945,-0.0035169729962944984,-0.11906268447637558,-0.0012309405719861388,-0.12029362469911575
0.04,0.09809869527816772,0.6471480429172516,0.6030036300420761,0.5,0.10300363004207613,0.7281176447868347,0.02231302298605442,0.7226102948188782,-0.10318585485219955,-0.022808922454714775,-0.3175971210002899,-0.007983122952282429,-0.3255802392959595,-0.03323719650506973,-0.008363197557628155,-0.05178851634263992,-0.002927119145169854,-0.05471563711762428,0.056392449885606766,0.02201060950756073,-0.3175971210002899,0.007703713141381741,-0.309893399477005,-0.05286742001771927,-0.011879269033670425,-0.3175971210002899,-0.0041577438823878765,-0.3217548727989197,-0.0639583170413971,-0.027469128370285034,-0.03259021416306496,-0.009614194743335247,-0.04220440983772278,0.0979079008102417,0.03340044617652893,-0.3175971210002899,0.011690155602991581,-0.3059069514274597,0.020375125110149384,0.009606339037418365,0.11931508779525757,0.003362218616530299,0.12267730385065079,-0.056980978697538376,-0.010443706065416336,-0.04348042234778404,-0.0036552969831973314,-0.047135718166828156,0.029303044080734253,0.012539079412817955,-0.18343794345855713,0.004388677887618542,-0.1790492683649063,0.038424089550971985,0.02453632280230522,-0.2260603904724121,0.008587712422013283,-0.21747267246246338,0.02223942056298256,0.004209944978356361,-0.14852593839168549,0.0014734807191416621,-0.14705245196819305
0.06,0.042633868753910065,0.5639508031308651,0.5447655621916055,0.5,0.044765562191605546,0.814039945602417,0.03296106308698654,0.817360520362854,-0.11899399012327194,-0.05166444182395935,-0.3641875684261322,-0.018082553520798683,-0.38227012753486633,-0.0033539999276399612,-0.006860438268631697,-0.062426429241895676,-0.0024011533241719007,-0.0648275837302208,0.04448070749640465,0.028751637786626816,-0.3641875684261322,0.01006307266652584,-0.3541244864463806,-0.06598077714443207,-0.028109721839427948,-0.3641875684261322,-0.009838402271270752,-0.37402597069740295,-0.028602350503206253,-0.02780909463763237,-0.034981291741132736,-0.009733183309435844,-0.04471447318792343,0.047487661242485046,0.037626609206199646,-0.3641875684261322,0.013169312849640846,-0.3510182499885559,0.0623885914683342,0.025441015139222145,0.134751096367836,0.008904355578124523,0.1436554491519928,-0.08281397819519043,-0.032154787331819534,-0.025010257959365845,-0.011254175566136837,-0.036264434456825256,-0.04786873236298561,-0.0055832648649811745,-0.17170237004756927,-0.001954142702743411,-0.17365650832653046,0.02625289559364319,0.025051293894648552,-0.2278635948896408,0.008767953142523766,-0.2190956473350525,-0.018460338935256004,-0.0025911403354257345,-0.16377738118171692,-0.0009068991057574749,-0.16468428075313568
0.08,0.01297330018132925,0.5194599502719939,0.5136219651903957,0.5,0.013621965190395713,0.8620240092277527,0.02918841876089573,0.8582637906074524,0.006352987140417099,-0.034259211272001266,-0.38910242915153503,-0.011990724131464958,-0.40109315514564514,-0.02514028549194336,-0.012344392016530037,-0.07001858949661255,-0.004320537205785513,-0.0743391290307045,-0.004438919015228748,0.0187944695353508,-0.38910242915153503,0.0065780640579760075,-0.38252437114715576,0.09014221280813217,0.007365860044956207,-0.38910242915153503,0.0025780510623008013,-0.38652437925338745,-0.06776809692382812,-0.039796795696020126,-0.03490107133984566,-0.013928878121078014,-0.048829950392246246,0.0018157237209379673,0.02688334323465824,-0.38910242915153503,0.009409169666469097,-0.37969326972961426,-0.004790438339114189,0.016371579840779305,0.1517903208732605,0.005730052944272757,0.1575203686952591,0.07506699860095978,1.1749565601348877e-05,-0.0031474754214286804,4.112348051421577e-06,-0.0031433631666004658,-0.036450162529945374,-0.014843335375189781,-0.15647047758102417,-0.005195167381316423,-0.1616656482219696,0.10481392592191696,0.04898008704185486,-0.22755825519561768,0.01714302971959114,-0.21041522920131683,-0.011383304372429848,-0.005228789523243904,-0.17901365458965302,-0.0018300763331353664,-0.18084372580051422
0.1,0.018349207937717438,0.5275238119065762,0.5192666683346033,0.5,0.019266668334603332,0.8559794425964355,0.03486574441194534,0.8516466617584229,-0.10063470155000687,-0.054171860218048096,-0.3845866620540619,-0.018960149958729744,-0.4035468101501465,-0.03099631331861019,-0.017939969897270203,-0.0725599154829979,-0.0062789893709123135,-0.07883890718221664,0.06445156037807465,0.03249159827828407,-0.38313767313957214,0.01137205958366394,-0.3717656135559082,-0.021646399050951004,-0.001337817870080471,-0.3845866620540619,-0.00046823624870739877,-0.38505488634109497,-0.05227603018283844,-0.04354056715965271,-0.032130949199199677,-0.015239198692142963,-0.047370146960020065,0.09335683286190033,0.04682539030909538,-0.3845866620540619,0.01638888567686081,-0.3681977689266205,-0.022686848416924477,0.004654051270335913,0.16985560953617096,0.0016289178747683764,0.17148452997207642,-0.005032019689679146,-0.0015013812808319926,0.022341413423419,-0.0005254834541119635,0.02181592956185341,0.028041157871484756,-0.00197798665612936,-0.13697896897792816,-0.0006922953180037439,-0.13767126202583313,0.011720229871571064,0.03780212998390198,-0.22427387535572052,0.013230745680630207,-0.21104313433170319,-0.014523768797516823,-0.00801728293299675,-0.19358764588832855,-0.002806049073114991,-0.1963936984539032
0.12,-0.005037144757807255,0.4924442828632891,0.4947109980043024,0.5,0.005289001995697595,0.8781586289405823,0.038366351276636124,0.8742600083351135,-0.05193428695201874,-0.05350058525800705,-0.3959246277809143,-0.018725205212831497,-0.4146498441696167,-0.04280592501163483,-0.02539975568652153,-0.07979903370141983,-0.008889914490282536,-0.08868894726037979,0.038050051778554916,0.034159135073423386,-0.38983163237571716,0.01195569708943367,-0.3778759241104126,-0.033988066017627716,-0.011132893152534962,-0.3974699378013611,-0.003896512556821108,-0.4013664424419403,-0.06646990776062012,-0.05041936784982681,-0.032685961574316025,-0.017646778374910355,-0.05033273994922638,0.0701812207698822,0.05383213609457016,-0.4000000059604645,0.018841248005628586,-0.3811587691307068,-0.008364595472812653,0.000748456921428442,0.18263612687587738,0.0002619599108584225,0.18289808928966522,0.023255925625562668,0.0059258113615214825,0.044993992894887924,0.0020740339532494545,0.047068025916814804,-0.020532429218292236,-0.007544319611042738,-0.11626415699720383,-0.002640511840581894,-0.11890466511249542,0.04717151075601578,0.04061294347047806,-0.2164987176656723,0.014214529655873775,-0.20228418707847595,-0.001258338801562786,-0.005989599972963333,-0.2030995935201645,-0.0020963598508387804,-0.20519594848155975
0.14,-0.022352494299411774,0.46647125855088234,0.47652988098561766,0.5,0.02347011901438234,0.8599520325660706,0.0419577956199646,0.8565889000892639,-0.06281879544258118,-0.05629605054855347,-0.38142523169517517,-0.019703617319464684,-0.4011288583278656,-0.0693058967590332,-0.03857159614562988,-0.08784496784210205,-0.013500058092176914,-0.10134502500295639,0.04013530910015106,0.03595198690891266,-0.37634679675102234,0.012583195231854916,-0.36376360058784485,-0.049457915127277374,-0.022630400955677032,-0.39074721932411194,-0.007920640520751476,-0.3986678719520569,-0.034784164279699326,-0.04572880640625954,-0.03822019323706627,-0.016005082055926323,-0.05422527343034744,0.09451477229595184,0.06603692471981049,-0.4000000059604645,0.02311292290687561,-0.37688708305358887,-0.018977349624037743,-0.005169285461306572,0.1889074146747589,-0.0018092498648911715,0.1870981603860855,0.026829462498426437,0.012196906842291355,0.06647812575101852,0.004268917255103588,0.07074704021215439,0.025122858583927155,0.002255834173411131,-0.09084353595972061,0.0007895419257692993,-0.090053990483284,0.022805076092481613,0.035270582884550095,-0.20048414170742035,0.012344704009592533,-0.1881394386291504,-0.005112593062222004,-0.005726497620344162,-0.20489664375782013,-0.0020042741671204567,-0.2069009244441986
0.16,-0.00694266427308321,0.4895860035903752,0.49271020251326264,0.5,0.007289797486737359,0.876430332660675,0.03330136090517044,0.8732432126998901,0.028001848608255386,-0.03100667893886566,-0.394169420003891,-0.010852337814867496,-0.4050217568874359,-0.021571045741438866,-0.03347143158316612,-0.08857250213623047,-0.011715000495314598,-0.10028750449419022,-0.028309740126132965,0.016673468053340912,-0.3784370422363281,0.005835713818669319,-0.37260133028030396,0.022098015993833542,-0.00921187549829483,-0.3977847099304199,-0.003224156331270933,-0.40100887417793274,-0.10018392652273178,-0.06206534057855606,-0.030196920037269592,-0.021722868084907532,-0.051919788122177124,-0.008104434236884117,0.04379451647400856,-0.4000000059604645,0.015328080393373966,-0.3846719264984131,-0.018030203878879547,-0.00902756117284298,0.206385537981987,-0.003159646410495043,0.20322589576244354,-0.0002941964194178581,0.008449575863778591,0.09182808548212051,0.002957351505756378,0.09478543698787689,-0.012720480561256409,-0.002237060572952032,-0.07092717289924622,-0.0007829712121747434,-0.07171014696359634,0.004422941245138645,0.026016291230916977,-0.19645488262176514,0.009105701930820942,-0.18734918534755707,0.01957978866994381,0.001865388359874487,-0.21886931359767914,0.0006528859375976026,-0.2182164341211319
0.18,0.0483025386929512,0.5724538080394268,0.5507176656275987,0.5,0.05071766562759872,0.8108958005905151,0.03349630907177925,0.8047416806221008,0.030798204243183136,-0.012465214356780052,-0.3594258725643158,-0.004362824838608503,-0.3637886941432953,-0.014012071304023266,-0.02763362228870392,-0.08099924772977829,-0.009671767242252827,-0.09067101776599884,0.007608757819980383,0.013954054564237595,-0.3370974063873291,0.004883918911218643,-0.33221349120140076,0.010102445259690285,-0.0034175789915025234,-0.3594258725643158,-0.0011961526470258832,-0.36062201857566833,-0.08843602240085602,-0.06997654587030411,-0.021941885352134705,-0.024491790682077408,-0.04643367603421211,0.021264076232910156,0.03703538328409195,-0.3594258725643158,0.012962384149432182,-0.34646350145339966,-0.01245671696960926,-0.010056307539343834,0.21894195675849915,-0.003519707592204213,0.21542224287986755,0.06529025733470917,0.025501780211925507,0.11840392649173737,0.008925623260438442,0.12732954323291779,0.05329783633351326,0.014423409476876259,-0.04475000128149986,0.005048193037509918,-0.039701808243989944,0.02524196356534958,0.025783993303775787,-0.18435730040073395,0.00902439747005701,-0.1753329038619995,0.03525067865848541,0.011880976147949696,-0.2266470491886139,0.00415834179148078,-0.22248870134353638
0.2,-0.0032724617049098015,0.4950913074426353,0.4965639152098447,0.5,0.0034360847901552805,0.8785165548324585,0.03633576259016991,0.8719192147254944,0.020378444343805313,-0.0026121162809431553,-0.3973237872123718,-0.0009142406634055078,-0.39823803305625916,-0.02820279449224472,-0.02780437283217907,-0.09563414752483368,-0.009731530211865902,-0.10536567866802216,0.01300771627575159,0.013670152984559536,-0.36882612109184265,0.004784553311765194,-0.3640415668487549,-0.026575686410069466,-0.010365011170506477,-0.399620920419693,-0.0036277538165450096,-0.40324866771698,-0.07617472112178802,-0.07183599472045898,-0.024810070171952248,-0.025142597034573555,-0.0499526672065258,0.07690693438053131,0.04899685084819794,-0.4000000059604645,0.017148897051811218,-0.38285112380981445,-0.035500362515449524,-0.017689524218440056,0.22265556454658508,-0.006191333290189505,0.21646423637866974,0.05230509117245674,0.03354277461767197,0.1354701817035675,0.011739971116185188,0.14721015095710754,0.04276187717914581,0.02292494848370552,-0.02281944267451763,0.008023731410503387,-0.014795711264014244,-0.05061199888586998,0.0028651943430304527,-0.1691318154335022,0.001002817996777594,-0.16812899708747864,0.015834171324968338,0.01306693535298109,-0.22667196393013,0.004573427140712738,-0.22209852933883667
